,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Chase Claypool,,216.9,166.6,109.03999999999999,,,,,,,,,,,,,
Tyrie Cleveland,,,12.3,0.0,4.800000000000001,,,,,,,,,,,,
Sammie Coates,,2.1,77.9,13.0,2.2,,,,,,,,,,,,
Randall Cobb,69.0,236.60000000000002,106.10000000000001,295.40000000000003,202.9,148.3,157.39999999999998,88.30000000000001,156.9,100.1,95.6,81.7,,,,,
Keelan Cole,,,,134.8,93.1,78.7,149.4,78.9,30.1,,,,,,,,
Brandon Coleman,,,87.4,72.1,77.4,,,,,,,,,,,,
Corey Coleman,,93.30000000000001,65.5,12.600000000000001,,,,,,,,,,,,,
Nico Collins,,83.6,97.1,,,,,,,,,,,,,,
Chris Conley,,,42.900000000000006,97.0,28.5,95.4,154.5,99.1,66.60000000000001,8.600000000000001,,,,,,,
Brandin Cooks,139.3,253.60000000000002,246.3,219.2,243.2,117.50000000000001,232.0,231.79999999999998,145.6,,,,,,,,
Amari Cooper,214.7,228.3,158.4,219.5,246.5,234.8,202.5,246.0,,,,,,,,,
Pharoh Cooper,22.6,20.0,0.0,55.5,12.3,7.6000000000000005,4.1,,,,,,,,,,
Cody Core,,37.0,0.0,35.0,5.800000000000001,,,,,,,,,,,,
Keke Coutee,62.7,54.800000000000004,91.0,1.5,3.0,,,,,,,,,,,,
Michael Crabtree,,122.5,165.10000000000002,184.0,250.3,53.400000000000006,162.20000000000002,231.2,237.3,167.8,132.7,6.2,,,,,
River Cracraft,,,,5.4,0.0,10.100000000000001,0.0,31.200000000000003,,,,,,,,,
Jamison Crowder,,131.6,193.5,166.3,82.80000000000001,197.70000000000002,174.02,107.7,12.0,,,,,,,,
Amara Darboh,,,15.100000000000001,,,,,,,,,,,,,,
Frank Darby,,,,2.4000000000000004,2.5,,,,,,,,,,,,
Gabriel Davis,136.9,125.9,173.60000000000002,,,,,,,,,,,,,,
Corey Davis,,71.5,183.60000000000002,115.1,193.4,107.2,97.6,,,,,,,,,,
Trevor Davis,,,11.4,13.3,,32.400000000000006,,,,,,,,,,,
Eric Decker,,,22.6,153.3,269.4,281.8,200.2,254.7,40.400000000000006,116.30000000000001,,,,,,,
Stefon Diggs,,149.3,193.3,198.2,264.3,218.1,328.6,285.5,316.6,,,,,,,,
Josh Doctson,,,,8.600000000000001,119.80000000000001,109.2,0.0,,,,,,,,,,
Phillip Dorsett,,48.2,98.80000000000001,32.1,81.9,100.80000000000001,,18.0,51.7,,,,,,,,
Greg Dortch,0.0,,6.9,115.1,,,,,,,,,,,,,
Jahan Dotson,,128.60000000000002,,,,,,,,,,,,,,,
Romeo Doubs,,103.6,,,,,,,,,,,,,,,
Harry Douglas,,,,73.9,,56.900000000000006,95.10000000000001,83.9,203.7,118.6,88.5,36.0,1.8,,,,
Ashton Dulin,,3.7,9.4,45.5,42.5,,,,,,,,,,,,
Devin Duvernay,,,47.1,77.2,110.1,,,,,,,,,,,,
Ed Eagan,,,,0.0,,,,,,,,,,,,,
Bryan Edwards,,36.3,109.1,4.5,,,,,,,,,,,,,
Bruce Ellington,,,33.0,29.0,,75.7,59.60000000000001,,,,,,,,,,
Alex Erickson,,,,13.100000000000001,37.6,38.900000000000006,100.24,26.599999999999998,8.5,,,,,,,,
D'Wayne Eskridge,,,,28.299999999999997,13.8,,,,,,,,,,,,
Mike Evans,245.10000000000002,212.60000000000002,300.1,201.10000000000002,286.4,230.7,248.60000000000002,262.5,225.4,,,,,,,,
Erik Ezukanma,,1.3,,,,,,,,,,,,,,,
Simi Fehoko,,,,0.0,5.4,,,,,,,,,,,,
Larry Fitzgerald,185.4,308.0,199.60000000000002,300.9,311.1,284.2,239.7,269.1,174.8,238.2,153.4,284.5,245.8,261.44,185.68,179.4,100.9
Michael Floyd,,,113.2,199.10000000000002,167.3,172.9,115.80000000000001,17.8,26.0,,,,,,,,
D.J. Foster,,,3.6000000000000005,32.2,,0.0,1.9000000000000001,,,,,,,,,,
Bennie Fowler,,,,36.3,37.5,82.0,41.900000000000006,44.3,3.1,,,,,,,,
Will Fuller,,122.2,113.20000000000002,106.30000000000001,134.0,188.9,6.6,,,,,,,,,,
Devin Funchess,108.30000000000001,84.1,195.0,122.9,6.2,,,,,,,,,,,,
Taylor Gabriel,,,105.1,52.1,140.0,81.70000000000002,153.9,90.30000000000001,,,,,,,,,
Russell Gage,,12.3,100.8,183.06000000000003,167.0,123.6,,,,,,,,,,,
Michael Gallup,,95.7,212.7,173.3,91.5,105.4,,,,,,,,,,,
Pierre Garcon,,6.300000000000001,148.5,182.0,203.5,132.20000000000002,279.5,161.2,185.7,201.10000000000002,90.0,58.6,,,,,
Tanner Gentry,,,6.5,,,,,0.0,,,,,,,,,
Shelton Gibson,,,3.1,5.800000000000001,0.0,,,,,,,,,,,,
Ted Ginn Jr.,,88.3,166.3,94.2,35.4,47.8,2.8000000000000003,124.5,34.0,183.9,163.0,159.6,52.50000000000001,85.89999999999999,7.0,,
Chris Godwin,92.5,185.2,274.1,191.0,246.4,224.8,,,,,,,,,,,
Brittan Golden,,,,,17.6,,1.5,22.200000000000003,12.0,,,,,,,,
Kenny Golladay,,,,94.6,207.10000000000002,250.0,65.80000000000001,89.1,20.1,,,,,,,,
Marquise Goodwin,,,64.6,6.0,4.4,90.1,168.6,87.4,38.1,,57.199999999999996,90.2,,,,,
Josh Gordon,160.5,314.40000000000003,54.3,,,57.5,138.7,73.69999999999999,,14.2,0.0,,,,,,
Ryan Grant,,,,13.8,61.8,16.6,126.30000000000001,74.4,5.4,,,,,,,,
Jakeem Grant,,,,0.1,46.5,60.3,41.900000000000006,81.30000000000001,39.5,,,,,,,,
Danny Gray,,,2.9,,,,,,,,,,,,,,
A.J. Green,,,218.0,301.8,306.6,209.3,275.70000000000005,186.4,230.8,151.4,,111.30000000000001,156.8,59.6,,,
Jalen Guyton,,0.0,97.1,97.20000000000002,8.4,,,,,,,,,,,,
Marvin Hall,,,,14.0,30.9,39.800000000000004,60.300000000000004,2.0,,,,,,,,,
Cobi Hamilton,,,,0.0,,52.400000000000006,1.8,,,,,,,,,,
KJ Hamler,90.1,12.4,25.8,,,,,,,,,,,,,,
Chad Hansen,,18.4,,,46.6,,,,,,,,,,,,
Mecole Hardman,117.50000000000001,124.1,144.9,93.80000000000001,,,,,,,,,,,,,
Justin Hardy,,,,40.400000000000006,65.3,60.1,39.3,38.5,,,,,,,,,
Jacob Harris,,,,0.0,1.6,,,,,,,,,,,,
Maurice Harris,,,,14.600000000000001,16.2,59.400000000000006,,,,,,,,,,,
N'Keal Harry,,39.4,75.9,30.400000000000002,24.6,,,,,,,,,,,,
Penny Hart,,,,3.2,12.9,5.0,,,,,,,,,,,
Deonte Harty,,11.5,49.7,115.1,3.3,,,,,,,,,,,,
Matt Hazel,,,0.0,,1.1,,,,,,,,,,,,
Darrius Heyward-Bey,,29.299999999999997,73.4,185.5,133.2,68.5,6.300000000000001,64.4,41.4,15.899999999999999,1.1999999999999997,,,,,,
Tee Higgins,196.60000000000002,219.10000000000002,218.9,,,,,,,,,,,,,,
Rashard Higgins,,13.7,70.60000000000001,120.2,15.5,120.9,57.5,0.0,,,,,,,,,
Tyreek Hill,,201.0,239.20000000000002,328.0,188.3,328.90000000000003,298.5,341.2,,,,,,,,,
T.Y. Hilton,,,181.00000000000003,220.9,260.5,211.4,271.8,177.60000000000002,239.0,125.1,162.2,74.1,19.1,,,,
Kendall Hinton,,,-2.78,38.54,56.4,,,,,,,,,,,,
KhaDarel Hodge,,,3.7,11.600000000000001,29.0,28.700000000000003,39.2,,,,,,,,,,
Isaiah Hodgins,,,0.0,100.2,,,,,,,,,,,,,
Chris Hogan,,,,,,18.3,107.6,93.56,130.9,109.60000000000001,106.2,14.7,25.8,14.100000000000001,,,
Mack Hollins,,,,44.6,,22.5,39.6,60.3,154.16,,,,,,,,
Cody Hollister,,,,,,3.3,2.2,7.300000000000001,8.4,,,,,,,,
Andre Holmes,,,,3.1,74.1,140.3,58.1,44.6,43.0,29.2,,,,,,,
Johnny Holton,,,,,,9.7,48.8,0.0,6.0,0.0,,,,,,,
DeAndre Hopkins,144.2,233.0,329.1,197.4,311.8,337.50000000000006,268.54,291.8,147.2,153.7,,,,,,,
Dennis Houston,,,3.6,,,,,,,,,,,,,,
Lil'Jordan Humphrey,0.0,13.600000000000001,49.900000000000006,4.0,,,,,,,,,,,,,
Adam Humphries,,59.0,131.0,130.7,188.70000000000002,86.5,57.8,79.30000000000001,,,,,,,,,
Justin Hunter,,77.4,95.80000000000001,54.400000000000006,52.900000000000006,12.3,5.1,,,,,,,,,,
Allen Hurns,,,154.7,227.10000000000002,100.7,99.4,61.5,85.6,,,,,,,,,
Dontrelle Inman,,,,,27.8,101.6,163.0,65.30000000000001,76.4,30.1,46.3,,,,,,
Trenton Irwin,,,,0.0,1.5,5.4,63.2,,,,,,,,,,
DeSean Jackson,,178.79999999999998,251.3,205.00000000000003,182.20000000000002,126.3,269.40000000000003,209.60000000000002,106.80000000000001,180.5,138.6,151.3,36.9,44.800000000000004,77.80000000000001,24.3,
Richie James,,,28.0,28.4,68.4,,138.5,,,,,,,,,,
Jeff Janis,,,3.6,9.9,36.1,3.2,,,,,,,,,,,
Justin Jefferson,270.2,332.4,366.65999999999997,,,,,,,,,,,,,,
Van Jefferson,,,,46.9,168.2,78.9,,,,,,,,,,,
Alshon Jeffery,,78.7,283.6,261.6,158.7,146.10000000000002,189.9,185.3,122.2,23.5,,,,,,,
Jauan Jennings,,,,82.2,82.6,,,,,,,,,,,,
Jerry Jeudy,155.60000000000002,85.0,204.2,,,,,,,,,,,,,,
